Comunidades y Ciudades Autónomas;Sexo;Grupos de edad;Periodo;Total
02 Aragón;Hombres;De 20 a 24 años;2020;105,02
02 Aragón;Hombres;De 25 a 29 años;2020;106,61
02 Aragón;Hombres;De 30 a 34 años;2020;80,39
02 Aragón;Hombres;De 35 a 39 años;2020;47,62
02 Aragón;Hombres;De 40 a 44 años;2020;32,32
02 Aragón;Hombres;De 45 a 49 años;2020;29,72
02 Aragón;Hombres;De 50 a 54 años;2020;25,46
02 Aragón;Hombres;De 55 a 59 años;2020;27,02
02 Aragón;Hombres;De 60 a 64 años;2020;33,75
02 Aragón;Hombres;De 65 a 69 años;2020;25,22
02 Aragón;Hombres;De 70 a 74 años;2020;34,35
02 Aragón;Hombres;75 y más años;2020;57,54
02 Aragón;Mujeres;De 10 a 14 años;2020;66,26
02 Aragón;Mujeres;De 15 a 19 años;2020;105,6
02 Aragón;Mujeres;De 20 a 24 años;2020;101,99
02 Aragón;Mujeres;De 25 a 29 años;2020;86,21
02 Aragón;Mujeres;De 30 a 34 años;2020;58,82
02 Aragón;Mujeres;De 35 a 39 años;2020;48,11
02 Aragón;Mujeres;De 40 a 44 años;2020;38,49
02 Aragón;Mujeres;De 45 a 49 años;2020;38,74
02 Aragón;Mujeres;De 50 a 54 años;2020;36,68
02 Aragón;Mujeres;De 55 a 59 años;2020;40,28
02 Aragón;Mujeres;De 60 a 64 años;2020;42,27
02 Aragón;Mujeres;De 65 a 69 años;2020;53,29
02 Aragón;Mujeres;De 70 a 74 años;2020;62,25
02 Aragón;Mujeres;75 y más años;2020;66,92
03 Asturias, Principado de;Hombres;De 10 a 14 años;2020;94,77
03 Asturias, Principado de;Hombres;De 15 a 19 años;2020;102,17
03 Asturias, Principado de;Hombres;De 20 a 24 años;2020;109,35
03 Asturias, Principado de;Hombres;De 25 a 29 años;2020;117,4
03 Asturias, Principado de;Hombres;De 30 a 34 años;2020;84,05
03 Asturias, Principado de;Hombres;De 35 a 39 años;2020;63,91
03 Asturias, Principado de;Hombres;De 40 a 44 años;2020;58,22
03 Asturias, Principado de;Hombres;De 45 a 49 años;2020;52,03
03 Asturias, Principado de;Hombres;De 50 a 54 años;2020;43,51
03 Asturias, Principado de;Hombres;De 55 a 59 años;2020;53,37
03 Asturias, Principado de;Hombres;De 60 a 64 años;2020;59,36
03 Asturias, Principado de;Hombres;De 65 a 69 años;2020;63,38
03 Asturias, Principado de;Hombres;De 70 a 74 años;2020;53
03 Asturias, Principado de;Hombres;75 y más años;2020;48,34
03 Asturias, Principado de;Mujeres;De 10 a 14 años;2020;103,04
03 Asturias, Principado de;Mujeres;De 15 a 19 años;2020;119,54
03 Asturias, Principado de;Mujeres;De 20 a 24 años;2020;130,34
03 Asturias, Principado de;Mujeres;De 25 a 29 años;2020;124,68
03 Asturias, Principado de;Mujeres;De 30 a 34 años;2020;77,58
03 Asturias, Principado de;Mujeres;De 35 a 39 años;2020;66,62
03 Asturias, Principado de;Mujeres;De 40 a 44 años;2020;47,53
03 Asturias, Principado de;Mujeres;De 45 a 49 años;2020;64,55
03 Asturias, Principado de;Mujeres;De 50 a 54 años;2020;57,28
03 Asturias, Principado de;Mujeres;De 55 a 59 años;2020;56,57
03 Asturias, Principado de;Mujeres;De 60 a 64 años;2020;51,5
03 Asturias, Principado de;Mujeres;De 65 a 69 años;2020;69,37
03 Asturias, Principado de;Mujeres;De 70 a 74 años;2020;62,68
03 Asturias, Principado de;Mujeres;75 y más años;2020;65,69
04 Balears, Illes;Hombres;De 10 a 14 años;2020;72,06
04 Balears, Illes;Hombres;De 15 a 19 años;2020;108,02
04 Balears, Illes;Hombres;De 20 a 24 años;2020;118,49
04 Balears, Illes;Hombres;De 25 a 29 años;2020;112,14
04 Balears, Illes;Hombres;De 30 a 34 años;2020;83,27
04 Balears, Illes;Hombres;De 35 a 39 años;2020;55,51
04 Balears, Illes;Hombres;De 40 a 44 años;2020;43,86
04 Balears, Illes;Hombres;De 45 a 49 años;2020;45,43
04 Balears, Illes;Hombres;De 50 a 54 años;2020;50,8
04 Balears, Illes;Hombres;De 55 a 59 años;2020;56,83
04 Balears, Illes;Hombres;De 60 a 64 años;2020;58,25
04 Balears, Illes;Hombres;De 65 a 69 años;2020;61,75
04 Balears, Illes;Hombres;De 70 a 74 años;2020;50,95
04 Balears, Illes;Hombres;75 y más años;2020;35,85
04 Balears, Illes;Mujeres;De 10 a 14 años;2020;76,83
04 Balears, Illes;Mujeres;De 15 a 19 años;2020;102
04 Balears, Illes;Mujeres;De 20 a 24 años;2020;129,5
04 Balears, Illes;Mujeres;De 25 a 29 años;2020;110,3
04 Balears, Illes;Mujeres;De 30 a 34 años;2020;74,4
04 Balears, Illes;Mujeres;De 35 a 39 años;2020;58,84
04 Balears, Illes;Mujeres;De 40 a 44 años;2020;55,06
04 Balears, Illes;Mujeres;De 45 a 49 años;2020;55,52
04 Balears, Illes;Mujeres;De 50 a 54 años;2020;55,33
04 Balears, Illes;Mujeres;De 55 a 59 años;2020;55,58
04 Balears, Illes;Mujeres;De 60 a 64 años;2020;53,44
04 Balears, Illes;Mujeres;De 65 a 69 años;2020;48,77
04 Balears, Illes;Mujeres;De 70 a 74 años;2020;46,37
04 Balears, Illes;Mujeres;75 y más años;2020;38,71
05 Canarias;Hombres;De 10 a 14 años;2020;82,55
05 Canarias;Hombres;De 15 a 19 años;2020;133,13
05 Canarias;Hombres;De 20 a 24 años;2020;132,67
05 Canarias;Hombres;De 25 a 29 años;2020;100,83
05 Canarias;Hombres;De 30 a 34 años;2020;84,37
05 Canarias;Hombres;De 35 a 39 años;2020;67,39
05 Canarias;Hombres;De 40 a 44 años;2020;52,42
05 Canarias;Hombres;De 45 a 49 años;2020;55,35
05 Canarias;Hombres;De 50 a 54 años;2020;57,7
05 Canarias;Hombres;De 55 a 59 años;2020;73,91
05 Canarias;Hombres;De 60 a 64 años;2020;81,38
05 Canarias;Hombres;De 65 a 69 años;2020;88,56
05 Canarias;Hombres;De 70 a 74 años;2020;71,35
05 Canarias;Hombres;75 y más años;2020;46,08
05 Canarias;Mujeres;De 10 a 14 años;2020;80,65
05 Canarias;Mujeres;De 15 a 19 años;2020;120,69
05 Canarias;Mujeres;De 20 a 24 años;2020;155,42
05 Canarias;Mujeres;De 25 a 29 años;2020;102,92
05 Canarias;Mujeres;De 30 a 34 años;2020;80,61
05 Canarias;Mujeres;De 35 a 39 años;2020;62,75
05 Canarias;Mujeres;De 40 a 44 años;2020;57,5
05 Canarias;Mujeres;De 45 a 49 años;2020;63,49
05 Canarias;Mujeres;De 50 a 54 años;2020;70,16
05 Canarias;Mujeres;De 55 a 59 años;2020;75,12
05 Canarias;Mujeres;De 60 a 64 años;2020;87,74
05 Canarias;Mujeres;De 65 a 69 años;2020;83,27
05 Canarias;Mujeres;De 70 a 74 años;2020;64,64
05 Canarias;Mujeres;75 y más años;2020;48,44
06 Cantabria;Hombres;De 10 a 14 años;2020;71,69
06 Cantabria;Hombres;De 15 a 19 años;2020;126,26
06 Cantabria;Hombres;De 20 a 24 años;2020;121,9
06 Cantabria;Hombres;De 25 a 29 años;2020;126,89
06 Cantabria;Hombres;De 30 a 34 años;2020;98,54
06 Cantabria;Hombres;De 35 a 39 años;2020;64,67
06 Cantabria;Hombres;De 40 a 44 años;2020;47,92
06 Cantabria;Hombres;De 45 a 49 años;2020;46,19
06 Cantabria;Hombres;De 50 a 54 años;2020;48,33
06 Cantabria;Hombres;De 55 a 59 años;2020;35,62
06 Cantabria;Hombres;De 60 a 64 años;2020;40,94
06 Cantabria;Hombres;De 65 a 69 años;2020;73,09
06 Cantabria;Hombres;De 70 a 74 años;2020;52,33
06 Cantabria;Hombres;75 y más años;2020;54,05
06 Cantabria;Mujeres;De 10 a 14 años;2020;79,85
06 Cantabria;Mujeres;De 15 a 19 años;2020;144,23
06 Cantabria;Mujeres;De 20 a 24 años;2020;130,34
06 Cantabria;Mujeres;De 25 a 29 años;2020;138,69
06 Cantabria;Mujeres;De 30 a 34 años;2020;76,39
06 Cantabria;Mujeres;De 35 a 39 años;2020;64,03
06 Cantabria;Mujeres;De 40 a 44 años;2020;52,46
06 Cantabria;Mujeres;De 45 a 49 años;2020;58,26
06 Cantabria;Mujeres;De 50 a 54 años;2020;52,8
06 Cantabria;Mujeres;De 55 a 59 años;2020;62,02
06 Cantabria;Mujeres;De 60 a 64 años;2020;66,46
06 Cantabria;Mujeres;De 65 a 69 años;2020;95,98
06 Cantabria;Mujeres;De 70 a 74 años;2020;43,31
06 Cantabria;Mujeres;75 y más años;2020;50,31
07 Castilla y León;Hombres;De 10 a 14 años;2020;90,99
07 Castilla y León;Hombres;De 15 a 19 años;2020;115,13
07 Castilla y León;Hombres;De 20 a 24 años;2020;132,18
07 Castilla y León;Hombres;De 25 a 29 años;2020;115,64
07 Castilla y León;Hombres;De 30 a 34 años;2020;90,78
07 Castilla y León;Hombres;De 35 a 39 años;2020;63,57
07 Castilla y León;Hombres;De 40 a 44 años;2020;51,57
07 Castilla y León;Hombres;De 45 a 49 años;2020;40,12
07 Castilla y León;Hombres;De 50 a 54 años;2020;41,61
07 Castilla y León;Hombres;De 55 a 59 años;2020;38,74
07 Castilla y León;Hombres;De 60 a 64 años;2020;36,29
07 Castilla y León;Hombres;De 65 a 69 años;2020;33,87
07 Castilla y León;Hombres;De 70 a 74 años;2020;52,23
07 Castilla y León;Hombres;75 y más años;2020;48,58
07 Castilla y León;Mujeres;De 10 a 14 años;2020;82,33
07 Castilla y León;Mujeres;De 15 a 19 años;2020;129,23
07 Castilla y León;Mujeres;De 20 a 24 años;2020;134,74
07 Castilla y León;Mujeres;De 25 a 29 años;2020;117,52
07 Castilla y León;Mujeres;De 30 a 34 años;2020;82,78
07 Castilla y León;Mujeres;De 35 a 39 años;2020;62,59
07 Castilla y León;Mujeres;De 40 a 44 años;2020;53,04
07 Castilla y León;Mujeres;De 45 a 49 años;2020;53,61
07 Castilla y León;Mujeres;De 50 a 54 años;2020;47,74
07 Castilla y León;Mujeres;De 55 a 59 años;2020;48,21
07 Castilla y León;Mujeres;De 60 a 64 años;2020;50,69
07 Castilla y León;Mujeres;De 65 a 69 años;2020;56,27
07 Castilla y León;Mujeres;De 70 a 74 años;2020;51,83
07 Castilla y León;Mujeres;75 y más años;2020;61,61
08 Castilla - La Mancha;Hombres;De 10 a 14 años;2020;68,1
08 Castilla - La Mancha;Hombres;De 15 a 19 años;2020;105,44
08 Castilla - La Mancha;Hombres;De 20 a 24 años;2020;129,06
08 Castilla - La Mancha;Hombres;De 25 a 29 años;2020;135,2
08 Castilla - La Mancha;Hombres;De 30 a 34 años;2020;86,8
08 Castilla - La Mancha;Hombres;De 35 a 39 años;2020;56,42
08 Castilla - La Mancha;Hombres;De 40 a 44 años;2020;35,84
08 Castilla - La Mancha;Hombres;De 45 a 49 años;2020;35,19
08 Castilla - La Mancha;Hombres;De 50 a 54 años;2020;31,6
08 Castilla - La Mancha;Hombres;De 55 a 59 años;2020;36,66
08 Castilla - La Mancha;Hombres;De 60 a 64 años;2020;34,09
08 Castilla - La Mancha;Hombres;De 65 a 69 años;2020;40,18
08 Castilla - La Mancha;Hombres;De 70 a 74 años;2020;53,92
08 Castilla - La Mancha;Hombres;75 y más años;2020;65,4
08 Castilla - La Mancha;Mujeres;De 10 a 14 años;2020;63,49
08 Castilla - La Mancha;Mujeres;De 15 a 19 años;2020;96,28
08 Castilla - La Mancha;Mujeres;De 20 a 24 años;2020;125,47
08 Castilla - La Mancha;Mujeres;De 25 a 29 años;2020;104,31
08 Castilla - La Mancha;Mujeres;De 30 a 34 años;2020;67,74
08 Castilla - La Mancha;Mujeres;De 35 a 39 años;2020;50,77
08 Castilla - La Mancha;Mujeres;De 40 a 44 años;2020;48,45
08 Castilla - La Mancha;Mujeres;De 45 a 49 años;2020;48,72
08 Castilla - La Mancha;Mujeres;De 50 a 54 años;2020;41,7
08 Castilla - La Mancha;Mujeres;De 55 a 59 años;2020;54,7
08 Castilla - La Mancha;Mujeres;De 60 a 64 años;2020;61,08
08 Castilla - La Mancha;Mujeres;De 65 a 69 años;2020;68,82
08 Castilla - La Mancha;Mujeres;De 70 a 74 años;2020;66,38
08 Castilla - La Mancha;Mujeres;75 y más años;2020;81,32
09 Cataluña;Hombres;De 10 a 14 años;2020;80,98
09 Cataluña;Hombres;De 15 a 19 años;2020;128,72
09 Cataluña;Hombres;De 20 a 24 años;2020;143,78
09 Cataluña;Hombres;De 25 a 29 años;2020;135,65
09 Cataluña;Hombres;De 30 a 34 años;2020;99,57
09 Cataluña;Hombres;De 35 a 39 años;2020;60,43
09 Cataluña;Hombres;De 40 a 44 años;2020;43,58
09 Cataluña;Hombres;De 45 a 49 años;2020;36,3
09 Cataluña;Hombres;De 50 a 54 años;2020;34,7
09 Cataluña;Hombres;De 55 a 59 años;2020;36,53
09 Cataluña;Hombres;De 60 a 64 años;2020;42,21
09 Cataluña;Hombres;De 65 a 69 años;2020;58,75
09 Cataluña;Hombres;De 70 a 74 años;2020;54,56
09 Cataluña;Hombres;75 y más años;2020;45,55
09 Cataluña;Mujeres;De 10 a 14 años;2020;72,91
09 Cataluña;Mujeres;De 15 a 19 años;2020;115,51
09 Cataluña;Mujeres;De 20 a 24 años;2020;150,55
09 Cataluña;Mujeres;De 25 a 29 años;2020;123,9
09 Cataluña;Mujeres;De 30 a 34 años;2020;79,1
09 Cataluña;Mujeres;De 35 a 39 años;2020;56,94
09 Cataluña;Mujeres;De 40 a 44 años;2020;46,84
09 Cataluña;Mujeres;De 45 a 49 años;2020;45,15
09 Cataluña;Mujeres;De 50 a 54 años;2020;43,89
09 Cataluña;Mujeres;De 55 a 59 años;2020;49,94
09 Cataluña;Mujeres;De 60 a 64 años;2020;57,19
09 Cataluña;Mujeres;De 65 a 69 años;2020;65,27
09 Cataluña;Mujeres;De 70 a 74 años;2020;60,24
09 Cataluña;Mujeres;75 y más años;2020;52,49
10 Comunitat Valenciana;Hombres;De 10 a 14 años;2020;78,68
10 Comunitat Valenciana;Hombres;De 15 a 19 años;2020;100,89
10 Comunitat Valenciana;Hombres;De 20 a 24 años;2020;124,09
10 Comunitat Valenciana;Hombres;De 25 a 29 años;2020;121,07
10 Comunitat Valenciana;Hombres;De 30 a 34 años;2020;95,86
10 Comunitat Valenciana;Hombres;De 35 a 39 años;2020;68,88
10 Comunitat Valenciana;Hombres;De 40 a 44 años;2020;51,13
10 Comunitat Valenciana;Hombres;De 45 a 49 años;2020;46,75
10 Comunitat Valenciana;Hombres;De 50 a 54 años;2020;58,26
10 Comunitat Valenciana;Hombres;De 55 a 59 años;2020;81,58
10 Comunitat Valenciana;Hombres;De 60 a 64 años;2020;98,31
10 Comunitat Valenciana;Hombres;De 65 a 69 años;2020;95,74
10 Comunitat Valenciana;Hombres;De 70 a 74 años;2020;53,72
10 Comunitat Valenciana;Hombres;75 y más años;2020;31,98
10 Comunitat Valenciana;Mujeres;De 10 a 14 años;2020;78,73
10 Comunitat Valenciana;Mujeres;De 15 a 19 años;2020;104,55
10 Comunitat Valenciana;Mujeres;De 20 a 24 años;2020;128,75
10 Comunitat Valenciana;Mujeres;De 25 a 29 años;2020;115,11
10 Comunitat Valenciana;Mujeres;De 30 a 34 años;2020;82,43
10 Comunitat Valenciana;Mujeres;De 35 a 39 años;2020;63,97
10 Comunitat Valenciana;Mujeres;De 40 a 44 años;2020;57,38
10 Comunitat Valenciana;Mujeres;De 45 a 49 años;2020;61,61
10 Comunitat Valenciana;Mujeres;De 50 a 54 años;2020;70,69
10 Comunitat Valenciana;Mujeres;De 55 a 59 años;2020;91,29
10 Comunitat Valenciana;Mujeres;De 60 a 64 años;2020;91,92
10 Comunitat Valenciana;Mujeres;De 65 a 69 años;2020;80,46
10 Comunitat Valenciana;Mujeres;De 70 a 74 años;2020;47,94
10 Comunitat Valenciana;Mujeres;75 y más años;2020;31,72
11 Extremadura;Hombres;De 10 a 14 años;2020;99,1
11 Extremadura;Hombres;De 15 a 19 años;2020;115,65
11 Extremadura;Hombres;De 20 a 24 años;2020;132,52
11 Extremadura;Hombres;De 25 a 29 años;2020;113,49
11 Extremadura;Hombres;De 30 a 34 años;2020;88,42
11 Extremadura;Hombres;De 35 a 39 años;2020;76,59
11 Extremadura;Hombres;De 40 a 44 años;2020;66,82
11 Extremadura;Hombres;De 45 a 49 años;2020;54,9
11 Extremadura;Hombres;De 50 a 54 años;2020;43,15
11 Extremadura;Hombres;De 55 a 59 años;2020;54,83
11 Extremadura;Hombres;De 60 a 64 años;2020;40,56
11 Extremadura;Hombres;De 65 a 69 años;2020;45,45
11 Extremadura;Hombres;De 70 a 74 años;2020;39,82
11 Extremadura;Hombres;75 y más años;2020;50,72
11 Extremadura;Mujeres;De 10 a 14 años;2020;93,43
11 Extremadura;Mujeres;De 15 a 19 años;2020;120,56
11 Extremadura;Mujeres;De 20 a 24 años;2020;132,9
11 Extremadura;Mujeres;De 25 a 29 años;2020;116,77
11 Extremadura;Mujeres;De 30 a 34 años;2020;72,22
11 Extremadura;Mujeres;De 35 a 39 años;2020;72,15
11 Extremadura;Mujeres;De 40 a 44 años;2020;71,54
11 Extremadura;Mujeres;De 45 a 49 años;2020;55,45
11 Extremadura;Mujeres;De 50 a 54 años;2020;48,92
11 Extremadura;Mujeres;De 55 a 59 años;2020;57,69
11 Extremadura;Mujeres;De 60 a 64 años;2020;48,31
11 Extremadura;Mujeres;De 65 a 69 años;2020;62,66
11 Extremadura;Mujeres;De 70 a 74 años;2020;55,56
11 Extremadura;Mujeres;75 y más años;2020;64,1
12 Galicia;Hombres;De 10 a 14 años;2020;116,62
12 Galicia;Hombres;De 15 a 19 años;2020;129,74
12 Galicia;Hombres;De 20 a 24 años;2020;140,1
12 Galicia;Hombres;De 25 a 29 años;2020;145,65
12 Galicia;Hombres;De 30 a 34 años;2020;119,42
12 Galicia;Hombres;De 35 a 39 años;2020;86,27
12 Galicia;Hombres;De 40 a 44 años;2020;64,25
12 Galicia;Hombres;De 45 a 49 años;2020;64,82
12 Galicia;Hombres;De 50 a 54 años;2020;50,98
12 Galicia;Hombres;De 55 a 59 años;2020;63,34
12 Galicia;Hombres;De 60 a 64 años;2020;58,76
12 Galicia;Hombres;De 65 a 69 años;2020;60,22
12 Galicia;Hombres;De 70 a 74 años;2020;50,29
12 Galicia;Hombres;75 y más años;2020;43,36
12 Galicia;Mujeres;De 10 a 14 años;2020;125
12 Galicia;Mujeres;De 15 a 19 años;2020;138,2
12 Galicia;Mujeres;De 20 a 24 años;2020;157,84
12 Galicia;Mujeres;De 25 a 29 años;2020;130,6
12 Galicia;Mujeres;De 30 a 34 años;2020;90,09
12 Galicia;Mujeres;De 35 a 39 años;2020;78,94
12 Galicia;Mujeres;De 40 a 44 años;2020;70,54
12 Galicia;Mujeres;De 45 a 49 años;2020;72,84
12 Galicia;Mujeres;De 50 a 54 años;2020;70,87
12 Galicia;Mujeres;De 55 a 59 años;2020;70,85
12 Galicia;Mujeres;De 60 a 64 años;2020;66,87
12 Galicia;Mujeres;De 65 a 69 años;2020;57,71
12 Galicia;Mujeres;De 70 a 74 años;2020;56,62
12 Galicia;Mujeres;75 y más años;2020;50,22
13 Madrid, Comunidad de;Hombres;De 10 a 14 años;2020;76,65
13 Madrid, Comunidad de;Hombres;De 15 a 19 años;2020;137,71
13 Madrid, Comunidad de;Hombres;De 20 a 24 años;2020;158,56
13 Madrid, Comunidad de;Hombres;De 25 a 29 años;2020;151,24
13 Madrid, Comunidad de;Hombres;De 30 a 34 años;2020;105,84
13 Madrid, Comunidad de;Hombres;De 35 a 39 años;2020;69,12
13 Madrid, Comunidad de;Hombres;De 40 a 44 años;2020;50,79
13 Madrid, Comunidad de;Hombres;De 45 a 49 años;2020;44,59
13 Madrid, Comunidad de;Hombres;De 50 a 54 años;2020;37,72
13 Madrid, Comunidad de;Hombres;De 55 a 59 años;2020;40,37
13 Madrid, Comunidad de;Hombres;De 60 a 64 años;2020;43,19
13 Madrid, Comunidad de;Hombres;De 65 a 69 años;2020;44,87
13 Madrid, Comunidad de;Hombres;De 70 a 74 años;2020;49,21
13 Madrid, Comunidad de;Hombres;75 y más años;2020;51,52
13 Madrid, Comunidad de;Mujeres;De 10 a 14 años;2020;75,9
13 Madrid, Comunidad de;Mujeres;De 15 a 19 años;2020;133,28
13 Madrid, Comunidad de;Mujeres;De 20 a 24 años;2020;173,73
13 Madrid, Comunidad de;Mujeres;De 25 a 29 años;2020;134,84
13 Madrid, Comunidad de;Mujeres;De 30 a 34 años;2020;85,46
13 Madrid, Comunidad de;Mujeres;De 35 a 39 años;2020;62,35
13 Madrid, Comunidad de;Mujeres;De 40 a 44 años;2020;53,63
13 Madrid, Comunidad de;Mujeres;De 45 a 49 años;2020;51,41
13 Madrid, Comunidad de;Mujeres;De 50 a 54 años;2020;49,22
13 Madrid, Comunidad de;Mujeres;De 55 a 59 años;2020;52,88
13 Madrid, Comunidad de;Mujeres;De 60 a 64 años;2020;52,42
13 Madrid, Comunidad de;Mujeres;De 65 a 69 años;2020;57,52
13 Madrid, Comunidad de;Mujeres;De 70 a 74 años;2020;55,86
13 Madrid, Comunidad de;Mujeres;75 y más años;2020;55,86
14 Murcia, Región de;Hombres;De 10 a 14 años;2020;65,43
14 Murcia, Región de;Hombres;De 15 a 19 años;2020;132,51
14 Murcia, Región de;Hombres;De 20 a 24 años;2020;139,02
14 Murcia, Región de;Hombres;De 25 a 29 años;2020;137,8
14 Murcia, Región de;Hombres;De 30 a 34 años;2020;99,99
14 Murcia, Región de;Hombres;De 35 a 39 años;2020;56
14 Murcia, Región de;Hombres;De 40 a 44 años;2020;36,16
14 Murcia, Región de;Hombres;De 45 a 49 años;2020;31,1
14 Murcia, Región de;Hombres;De 50 a 54 años;2020;38,43
14 Murcia, Región de;Hombres;De 55 a 59 años;2020;62,84
14 Murcia, Región de;Hombres;De 60 a 64 años;2020;79,95
14 Murcia, Región de;Hombres;De 65 a 69 años;2020;109,99
14 Murcia, Región de;Hombres;De 70 a 74 años;2020;63,59
14 Murcia, Región de;Hombres;75 y más años;2020;38
14 Murcia, Región de;Mujeres;De 10 a 14 años;2020;63,79
14 Murcia, Región de;Mujeres;De 15 a 19 años;2020;97,87
14 Murcia, Región de;Mujeres;De 20 a 24 años;2020;116,1
14 Murcia, Región de;Mujeres;De 25 a 29 años;2020;108,41
14 Murcia, Región de;Mujeres;De 30 a 34 años;2020;76,82
14 Murcia, Región de;Mujeres;De 35 a 39 años;2020;54,43
14 Murcia, Región de;Mujeres;De 40 a 44 años;2020;45,34
14 Murcia, Región de;Mujeres;De 45 a 49 años;2020;52,23
14 Murcia, Región de;Mujeres;De 50 a 54 años;2020;59,65
14 Murcia, Región de;Mujeres;De 55 a 59 años;2020;79,87
14 Murcia, Región de;Mujeres;De 60 a 64 años;2020;98,64
14 Murcia, Región de;Mujeres;De 65 a 69 años;2020;81,67
14 Murcia, Región de;Mujeres;De 70 a 74 años;2020;56,32
14 Murcia, Región de;Mujeres;75 y más años;2020;38,82
15 Navarra, Comunidad Foral de;Hombres;De 10 a 14 años;2020;83,56
15 Navarra, Comunidad Foral de;Hombres;De 15 a 19 años;2020;172,56
15 Navarra, Comunidad Foral de;Hombres;De 20 a 24 años;2020;140,42
15 Navarra, Comunidad Foral de;Hombres;De 25 a 29 años;2020;111,78
15 Navarra, Comunidad Foral de;Hombres;De 30 a 34 años;2020;85,75
15 Navarra, Comunidad Foral de;Hombres;De 35 a 39 años;2020;56,27
15 Navarra, Comunidad Foral de;Hombres;De 40 a 44 años;2020;39,56
15 Navarra, Comunidad Foral de;Hombres;De 45 a 49 años;2020;33,93
15 Navarra, Comunidad Foral de;Hombres;De 50 a 54 años;2020;34,73
15 Navarra, Comunidad Foral de;Hombres;De 55 a 59 años;2020;41,41
15 Navarra, Comunidad Foral de;Hombres;De 60 a 64 años;2020;35,48
15 Navarra, Comunidad Foral de;Hombres;De 65 a 69 años;2020;33,2
15 Navarra, Comunidad Foral de;Hombres;De 70 a 74 años;2020;51,5
15 Navarra, Comunidad Foral de;Hombres;75 y más años;2020;50,19
15 Navarra, Comunidad Foral de;Mujeres;De 10 a 14 años;2020;79,35
15 Navarra, Comunidad Foral de;Mujeres;De 15 a 19 años;2020;145,45
15 Navarra, Comunidad Foral de;Mujeres;De 20 a 24 años;2020;112,08
15 Navarra, Comunidad Foral de;Mujeres;De 25 a 29 años;2020;91,86
15 Navarra, Comunidad Foral de;Mujeres;De 30 a 34 años;2020;73,38
15 Navarra, Comunidad Foral de;Mujeres;De 35 a 39 años;2020;53,31
